season,name,team,position,usg_1st_down,usg_2nd_down,usg_3rd_down,usg_standard_downs,usg_passing_downs,usg_overall
2017,Reggie Corbin,Illinois,RB,0.0571,0.05,0.006,0.019,0.037,0.041
2017,Caleb Wilson,UCLA,TE,0.0495,0.037,0.03,0.045,0.025,0.041
2017,Foster Moreau,LSU,TE,0.0252,0.041,0.075,0.034,0.075,0.0409
2017,Jaron Johnson,Eastern Michigan,WR,0.0376,0.042,0.041,0.039,0.046,0.0408
2017,Traveon Samuel,Louisville,WR,0.0443,0.035,0.052,0.026,0.046,0.0408
2017,Tony Gaiter IV,Florida International,WR,0.0241,0.05,0.057,0.038,0.065,0.0408
2017,Breck Turner,Eastern Michigan,RB,0.043,0.057,0.017,0.058,0.028,0.0408
2017,John Niupalau,Eastern Michigan,WR,0.0457,0.025,0.064,0.034,0.039,0.0408
2017,Tyshon Dye,East Carolina,RB,0.0475,0.057,0.013,0.047,0.028,0.0408
2017,Donald Gray,Mississippi State,WR,0.0429,0.039,0.047,0.032,0.045,0.0407
2017,Trevor Speights,Stanford,RB,0.0437,0.045,0.035,0.042,0.035,0.0406
2017,Blake Wright,Nevada,RB,0.0487,0.043,0.028,0.046,0.032,0.0406
2017,Dezmon Patmon,Washington State,WR,0.0319,0.056,0.04,0.05,0.043,0.0405
2017,DeeJay Dallas,Miami,RB,0.0466,0.05,0.013,0.069,0.022,0.0403
2017,Dejonte O'Neal,Fresno State,RB,0.0488,0.042,0.025,0.029,0.037,0.0402
2017,Braelon Roberts,Utah State,WR,0.0404,0.041,0.038,0.017,0.055,0.0401
2017,Jordan Nathan,Utah State,WR,0.0528,0.029,0.031,0.028,0.032,0.0401
2017,Ricky Brookins,Indiana,RB,0.0334,0.031,0.067,0.037,0.052,0.0401
2017,Luke Del Rio,Florida,QB,0.0429,0.024,0.054,0.045,0.033,0.04
2017,Ryan Izzo,Florida State,TE,0.0326,0.03,0.066,0.063,0.03,0.04
2017,Evan Butts,Virginia,TE,0.0374,0.054,0.031,0.026,0.058,0.04
2017,Harrison Bryant,Florida Atlantic,TE,0.0285,0.047,0.068,0.02,0.074,0.0399
2017,Deondre Farrier,East Carolina,WR,0.0316,0.043,0.045,0.053,0.04,0.0395
2017,Kaden Smith,Stanford,TE,0.0175,0.049,0.064,0.026,0.073,0.0394
2017,Izaiah Lottie,New Mexico State,WR,0.0331,0.044,0.045,0.045,0.042,0.0393
2017,Trevorris Johnson,Oregon State,RB,0.0515,0.033,0.021,0.052,0.024,0.0392
2017,Jake Funk,Maryland,RB,0.0246,0.028,0.072,0.097,0.025,0.0392
2017,Jamal Jones,Arkansas State,RB,0.0538,0.034,0.019,0.026,0.026,0.0391
2017,Dallas Rivers,Vanderbilt,RB,0.0389,0.056,0.021,0.053,0.026,0.0391
2017,Taysir Mack,Indiana,WR,0.0418,0.052,0.021,0.037,0.039,0.0389
2017,Armanti Foreman,Texas,WR,0.0347,0.038,0.05,0.031,0.048,0.0387
2017,Samson Nacua,Utah,WR,0.05,0.037,0.023,0.026,0.031,0.0387
2017,Shane Wimann,Northern Illinois,TE,0.0386,0.04,0.037,0.057,0.027,0.0387
2017,Ryan Schadler,Kansas,WR,0.0361,0.042,0.036,0.018,0.053,0.0386
2017,Jesse Jackson,Mississippi State,WR,0.0295,0.042,0.047,0.02,0.07,0.0384
2017,Dalton Schoen,Kansas State,WR,0.0181,0.052,0.061,0.023,0.074,0.0384
2017,Dae Williams,Louisville,RB,0.0469,0.035,0.032,0.056,0.011,0.0384
2017,Jeff Badet,Oklahoma,WR,0.0516,0.032,0.02,0.017,0.035,0.0383
2017,Shawn Poindexter,Arizona,WR,0.0254,0.046,0.056,0.021,0.074,0.0383
2017,Brooks Barden,Charlotte,QB,0.0286,0.041,0.051,0.047,0.043,0.0382
2017,Dalton Schultz,Stanford,TE,0.0262,0.056,0.035,0.047,0.048,0.0382
2017,T.J. Hockenson,Iowa,TE,0.0265,0.042,0.063,0.03,0.062,0.0381
2017,Toren Young,Iowa,RB,0.0472,0.05,0.006,0.05,0.023,0.0381
2017,Tyraiq Beals,Connecticut,WR,0.0299,0.051,0.036,0.069,0.023,0.038
2017,Zerrick Cooper,Clemson,QB,0.0296,0.041,0.051,0.024,0.066,0.038
2017,Tre Walker,San José State,WR,0.0295,0.049,0.031,0.054,0.038,0.038
2017,Tyler Cogswell,Cincinnati,TE,0.0423,0.024,0.049,0.029,0.037,0.038
2017,Ian Thomas,Indiana,TE,0.0279,0.028,0.077,0.032,0.056,0.0378
2017,Kelvin Smith,North Texas,TE,0.0225,0.041,0.065,0.038,0.059,0.0378
2017,DeAndre McNeal,Florida Atlantic,WR,0.0285,0.04,0.062,0.032,0.056,0.0378
2017,Cole Herdman,Purdue,TE,0.0353,0.036,0.036,0.03,0.046,0.0377
2017,Omar Black,Coastal Carolina,WR,0.0281,0.04,0.055,0.012,0.067,0.0377
2017,Marlon Watts,Louisiana Tech,WR,0.0351,0.046,0.036,0.027,0.048,0.0376
2017,Nigel Carter,Tulsa,WR,0.0317,0.03,0.063,0.027,0.053,0.0376
2017,Antwan Davis,Ball State,WR,0.0392,0.036,0.043,0.026,0.043,0.0376
2017,Caleb Scott,Vanderbilt,WR,0.0283,0.046,0.028,0.024,0.062,0.0375
2017,Aaren Vaughns,Utah State,WR,0.0373,0.041,0.031,0.022,0.047,0.0374
2017,Jordan Thomas,Mississippi State,TE,0.0322,0.049,0.03,0.024,0.058,0.0373
2017,Pharoah McKever,Florida International,TE,0.0322,0.036,0.046,0.047,0.036,0.0373
2017,Martell Pettaway,West Virginia,RB,0.0394,0.05,0.019,0.05,0.023,0.0372
2017,Gerard Wicks,Washington State,RB,0.0559,0.028,0.017,0.029,0.019,0.037
2017,Ravian Pierce,Syracuse,TE,0.0313,0.056,0.019,0.058,0.026,0.037
2017,Christian Booker,Arkansas State,WR,0.0416,0.037,0.031,0.026,0.041,0.0368
2017,Dalton Fackrell,Colorado State,TE,0.0238,0.04,0.07,0.023,0.062,0.0367
2017,Kalib Woods,Florida Atlantic,WR,0.0356,0.04,0.043,0.032,0.041,0.0367
2017,Lawrence Cager,Miami,WR,0.0247,0.039,0.06,0.025,0.057,0.0365
2017,Jonathan Ifedi,Georgia State,WR,0.045,0.033,0.029,0.037,0.024,0.0365
2017,Austin Roberts,UCLA,TE,0.0421,0.037,0.03,0.02,0.039,0.0364
2017,Austin Mack,Ohio State,WR,0.0431,0.032,0.035,0.016,0.047,0.0363
2017,Kavious Price,Kent State,WR,0.0403,0.033,0.026,0.02,0.041,0.0362
2017,Sheldon Croney Jr.,Iowa State,RB,0.0465,0.035,0.017,0.031,0.024,0.0362
2017,Trey Harrell,Kent State,WR,0.033,0.033,0.046,0.027,0.045,0.0362
2017,Bryce Singleton,Florida International,WR,0.0349,0.032,0.046,0.042,0.036,0.0361
2017,Marquez McNair,UT San Antonio,WR,0.0194,0.046,0.054,0.05,0.046,0.0358
2017,Winston Dimel,Kansas State,FB,0.0361,0.04,0.034,0.074,0.016,0.0357
2017,Austin Proehl,North Carolina,WR,0.0368,0.041,0.021,0.035,0.033,0.0356
2017,Xavier Brown,Louisiana Monroe,WR,0.0282,0.03,0.061,0.018,0.06,0.0356
2017,Tario Fuller,Purdue,RB,0.0408,0.039,0.018,0.04,0.028,0.0354
2017,Mark Torrez,UTEP,WR,0.0282,0.027,0.056,0.028,0.048,0.0353
2017,Erik Brown,UTEP,WR,0.0282,0.027,0.063,0.028,0.048,0.0353
2017,Jeff Thomas,Miami,WR,0.0356,0.027,0.054,0.025,0.039,0.0352
2017,Andre Baccellia,Washington,WR,0.0511,0.017,0.024,0,0.039,0.0352
2017,Will Hastings,Auburn,WR,0.027,0.042,0.043,0.014,0.07,0.0352
2017,Kekoa Crawford,Michigan,WR,0.0331,0.032,0.044,0.015,0.051,0.0351
2017,Dre Brown,Illinois,RB,0.0321,0.054,0.019,0.05,0.028,0.0351
2017,T.J. Watkins,Appalachian State,WR,0.0487,0.036,0.013,0.028,0.02,0.0351
2017,Demarcus Kirk,Georgia State,RB,0.0415,0.037,0.022,0.049,0.019,0.035
2017,Mike Warren,Iowa State,RB,0.0413,0.042,0.017,0.049,0.017,0.035
2017,Brian Herrien,Georgia,RB,0.0402,0.052,0,0.038,0.023,0.035
2017,Marcus Armstrong-Brown,Hawai'i,WR,0.0277,0.054,0.027,0.025,0.052,0.0349
2017,Kurt Palandech,UNLV,QB,0.029,0.047,0.038,0.02,0.054,0.0349
2017,Bryce Wolma,Arizona,TE,0.0355,0.039,0.019,0.03,0.037,0.0348
2017,Tyler Mabry,Buffalo,TE,0.0329,0.025,0.054,0.024,0.044,0.0348
2017,Gabe Schrade,Texas State,TE,0.0359,0.044,0.021,0.027,0.037,0.0348
2017,Myles Campbell,Georgia Southern,WR,0.0503,0.016,0.041,0.024,0.024,0.0347
2017,John Leday,Houston,WR,0.0391,0.038,0.024,0.027,0.032,0.0344
2017,Jared Pinkney,Vanderbilt,TE,0.0424,0.031,0.028,0.041,0.021,0.0344
2017,Siaosi Wilson,Utah,WR,0.0357,0.034,0.035,0.013,0.048,0.0344
2017,Gregory Hogan,New Mexico State,WR,0.0355,0.044,0.02,0.025,0.037,0.0342
2017,Denzel Foster,South Alabama,RB,0.0273,0.035,0.046,0.05,0.029,0.034
2017,Devin Anderson,East Carolina,RB,0.0475,0.035,0.013,0.035,0.016,0.034
2017,Matt Sokol,Michigan State,TE,0.0342,0.031,0.043,0.025,0.045,0.034
2017,Carlos Stephens,UAB,RB,0.0374,0.031,0.036,0.033,0.033,0.0339
2017,Eric Cooper,Central Michigan,WR,0.0301,0.047,0.023,0.039,0.034,0.0338
2017,Will Dissly,Washington,TE,0.042,0.026,0.032,0.027,0.025,0.0338
2017,Austin Maloney,Florida International,WR,0.0322,0.021,0.063,0.024,0.043,0.0338
2017,Kylen Granson,Rice,TE,0.0423,0.025,0.033,0.023,0.028,0.0336
2017,Derrick Dillon,LSU,WR,0.0196,0.041,0.056,0.026,0.061,0.0335
2017,Tre Miller,Utah State,RB,0.0311,0.045,0.025,0.056,0.02,0.0334
2017,Obi Obialo,Marshall,WR,0.016,0.046,0.044,0.016,0.066,0.0334
2017,Riley Lees,Northwestern,WR,0.0353,0.019,0.034,0.023,0.038,0.0333
2017,Thurman Morbley,Texas State,WR,0.0392,0.022,0.043,0.02,0.033,0.0333
2017,Kayaune Ross,Kentucky,WR,0.0318,0.048,0.019,0.029,0.038,0.0332
2017,Tyrrell Pigrome,Maryland,QB,0.0316,0.038,0.036,0.028,0.038,0.0331
2017,Kendric Pryor,Wisconsin,WR,0.027,0.029,0.057,0.016,0.058,0.0329
2017,Adrian Hardy,Louisiana Tech,WR,0.0378,0.025,0.042,0.014,0.041,0.0329
2017,Eddie McDoom,Michigan,WR,0.0358,0.032,0.033,0.01,0.044,0.0327
2017,Khalid Hill,Michigan,FB,0.0358,0.018,0.05,0.073,0.007,0.0327
2017,Chuck Wade,Wake Forest,WR,0.0451,0.025,0.011,0.028,0.018,0.0327
2017,Jabril Clewis,Tulane,WR,0.0205,0.036,0.046,0.031,0.048,0.0326
2017,Hunter Bryant,Washington,TE,0.036,0.026,0.032,0.022,0.034,0.0324
2017,John Trainor,Army,RB,0.0274,0.034,0.033,0.018,0.062,0.0323
2017,Jacob Breeland,Oregon,TE,0.0302,0.037,0.02,0.027,0.039,0.0322
2017,Jaylon Bester,Miami (OH),RB,0.042,0.034,0.013,0.02,0.027,0.0322
2017,Quan Hampton,Kansas,WR,0.0262,0.042,0.036,0.03,0.039,0.032
2017,Marcus Bennett,Air Force,WR,0.0242,0.035,0.044,0.022,0.056,0.032
2017,Nate Romine,Air Force,QB,0.0323,0.039,0.025,0.018,0.047,0.032
2017,Christian Pabico,UCLA,WR,0.0248,0.015,0.084,0.01,0.056,0.0319
2017,Michael Pittman Jr.,USC,WR,0.0216,0.04,0.049,0.02,0.056,0.0319
2017,Hutch White,Texas State,WR,0.0229,0.053,0.021,0.04,0.037,0.0319
2017,Ihmir Smith-Marsette,Iowa,WR,0.0295,0.031,0.044,0.025,0.039,0.0317
2017,Alex Bachman,Wake Forest,WR,0.0351,0.011,0.063,0.018,0.036,0.0316
2017,Davontavean Martin,Washington State,WR,0.0346,0.021,0.046,0.021,0.035,0.0313
2017,Joey Magnifico,Memphis,TE,0.0222,0.033,0.057,0.046,0.036,0.0311
2017,Johnnie Dixon,Ohio State,WR,0.0259,0.044,0.028,0.045,0.021,0.0311
2017,Devonte Williams,Indiana,RB,0.0279,0.038,0.026,0.023,0.039,0.0309
2017,Robert Mahone,Boise State,RB,0.0336,0.036,0.022,0.038,0.02,0.0309
2017,Michael Walker,Boston College,WR,0.0161,0.03,0.065,0.005,0.065,0.0309
2017,Cardon Johnson,James Madison,RB,0.0588,0,0,0,0,0.0308
2017,Nick Carlton,James Madison,TE,0.0294,0.053,0,0,0.077,0.0308
2017,Cameron Odom,Ohio,WR,0.0282,0.025,0.052,0.026,0.038,0.0307
2017,Jaylin Bradley,Nebraska,RB,0.0411,0.042,0,0.023,0.022,0.0307
2017,Deebo Samuel,South Carolina,WR,0.0469,0.016,0.024,0.02,0.016,0.0305
2017,Todd Boyd,Georgia State,WR,0.0242,0.028,0.043,0.043,0.029,0.0304
2017,Devin Gentry,Georgia State,WR,0.0381,0.033,0.014,0.024,0.024,0.0304
2017,Ari Werts,Georgia State,TE,0.0242,0.047,0.022,0.037,0.033,0.0304
2017,Dominique Heath,Kansas State,WR,0.0271,0.044,0.02,0.034,0.031,0.0304
2017,Damon Mitchell,Rutgers,WR,0.0405,0.02,0.029,0.007,0.036,0.0303
2017,Julian Williams,Florida International,WR,0.0214,0.043,0.034,0.033,0.04,0.0303
2017,Austin Trammell,Rice,WR,0.0308,0.04,0.008,0.023,0.033,0.0302
2017,Jalen Virgil,Appalachian State,WR,0.0315,0.032,0.031,0.032,0.024,0.0301
2017,Evan Johnson,North Texas,RB,0.025,0.041,0.024,0.054,0.015,0.03
2017,Alize Mack,Notre Dame,TE,0.0191,0.034,0.046,0.046,0.032,0.0299
2017,Tyler Petite,USC,TE,0.0194,0.044,0.038,0.036,0.039,0.0299
2017,Luke Mayock,Miami (OH),WR,0.0336,0.034,0.019,0.015,0.035,0.0297
2017,Johnny Johnson III,Oregon,WR,0.0275,0.037,0.026,0.022,0.039,0.0297
2017,Nico Evans,Wyoming,RB,0.0166,0.004,0.088,0.024,0.051,0.0294
2017,Tyron Johnson,Oklahoma State,WR,0.0286,0.029,0.033,0.01,0.043,0.0293
2017,Chris Lacy,Oklahoma State,WR,0.0214,0.051,0.02,0.034,0.036,0.0293
2017,Jacqez Hairston,Coastal Carolina,RB,0.0375,0.018,0.034,0.018,0.025,0.0293
2017,Darrius Scott,Florida International,WR,0.0268,0.021,0.051,0.019,0.04,0.0291
2017,Riley Burt,BYU,RB,0.0334,0.02,0.035,0.029,0.023,0.029
2017,Saeed Blacknall,Penn State,WR,0.0331,0.03,0.007,0.021,0.028,0.0288
2017,Jacob Martinez,Buffalo,WR,0.0274,0.036,0.024,0.02,0.037,0.0288
2017,Durham Smythe,Notre Dame,TE,0.0301,0.019,0.046,0.036,0.021,0.0287
2017,Trevon Bradford,Oregon State,WR,0.0275,0.028,0.035,0.006,0.048,0.0286
2017,Gemonta Jackson,Old Dominion,RB,0.0266,0.029,0.037,0.044,0.027,0.0286
2017,Myles Brennan,LSU,QB,0.0196,0.03,0.043,0.034,0.035,0.0285
2017,Jared Rice,Fresno State,TE,0.0271,0.021,0.05,0.029,0.029,0.0284
2017,Kahale Warring,San Diego State,TE,0.0257,0.027,0.039,0.023,0.034,0.0284
2017,Cordarrian Richardson,UCF,RB,0.0391,0.027,0.007,0.023,0.013,0.0284
2017,Matthew Eaton,Iowa State,WR,0.0233,0.028,0.045,0.022,0.038,0.0282
2017,Josh Palmer,Tennessee,WR,0.0307,0.019,0.041,0.007,0.037,0.0281
2017,DJ Stubbs,Liberty,WR,0,0.029,0.083,0,0.083,0.028
2017,Amir Rasul,Florida State,RB,0.0356,0.034,0.007,0.026,0.021,0.028
2017,Nick Gibson,Mississippi State,RB,0.0349,0.032,0.012,0.024,0.021,0.0279
2017,Sean Dykes,Memphis,TE,0.0246,0.026,0.044,0.02,0.036,0.0276
2017,Robert Foster,Alabama,WR,0.0219,0.035,0.028,0.026,0.038,0.0276
2017,Tre Watson,California,RB,0.0355,0.029,0.011,0.038,0.01,0.0275
2017,Rachid Ibrahim,Wisconsin,RB,0.0221,0.029,0.04,0.027,0.038,0.0274
2017,Matt Flanagan,Pittsburgh,TE,0.0242,0.016,0.058,0.024,0.033,0.0273
2017,Stephen Sullivan,LSU,TE,0.0252,0.015,0.043,0.043,0.018,0.0273
2017,Jarrod Jackson,Louisiana,WR,0.0227,0.027,0.044,0.024,0.035,0.0273
2017,Jordan Asberry,Army,RB,0.0243,0.034,0.026,0.007,0.062,0.0271
2017,Quest Truxton,San Diego State,WR,0.0171,0.035,0.039,0.017,0.045,0.0271
2017,Keith Mixon,Mississippi State,WR,0.0188,0.032,0.041,0.028,0.037,0.0268
2017,Austin Cantrell,Arkansas,TE,0.0256,0.022,0.034,0.038,0.018,0.0268
2017,Isaac Stiebeling,Eastern Michigan,QB,0.0215,0.014,0.058,0.034,0.028,0.0268
2017,Deddrick Thomas,Mississippi State,WR,0.0268,0.021,0.036,0.028,0.025,0.0268
2017,Cheyenne O'Grady,Arkansas,TE,0.0192,0.026,0.041,0.027,0.04,0.0268
2017,Tyjon Lindsey,Nebraska,WR,0.0348,0.033,0.006,0.017,0.022,0.0267
2017,Corey Taylor II,Tulsa,RB,0.0346,0.033,0.006,0.031,0.011,0.0267
2017,Deron Thompson,Kansas,RB,0.0328,0.025,0.018,0.036,0.014,0.0266
2017,Austin Fort,Wyoming,TE,0.0299,0.031,0.019,0.03,0.024,0.0266
2017,Doroland Dorceus,Memphis,RB,0.032,0.033,0.006,0.015,0.025,0.0265
2017,Jake Hubenak,Texas A&M,QB,0.0208,0.03,0.036,0.027,0.032,0.0265
2017,Jordan Wilson,UCLA,TE,0.0322,0.015,0.036,0.015,0.025,0.0262
2017,Daniel Helm,Duke,TE,0.0195,0.026,0.042,0.02,0.039,0.0261
2017,Quentin Harris,Duke,QB,0.022,0.019,0.036,0.063,0.013,0.0261
2017,Taj Griffin,Oregon,RB,0.022,0.037,0.013,0.027,0.03,0.026
2017,Duke Carter IV,Louisiana Monroe,RB,0.031,0.034,0.006,0.022,0.02,0.0258
2017,Kelvin Hopkins Jr.,Army,QB,0.0182,0.023,0.046,0.011,0.062,0.0258
2017,Zach Gentry,Michigan,TE,0.0165,0.025,0.05,0.034,0.03,0.0257
2017,Riley Ridley,Georgia,WR,0.0201,0.022,0.048,0.014,0.042,0.0257
2017,D'Vonte Price,Florida International,RB,0.0295,0.025,0.023,0.019,0.025,0.0256
2017,Myles Washington,Kent State,RB,0.0366,0.028,0.007,0.02,0.017,0.0256
2017,C.J. Carroll,Virginia Tech,WR,0.0234,0.027,0.033,0.017,0.035,0.0255
2017,Josh Stewart,Tulsa,WR,0.0202,0.03,0.034,0.018,0.038,0.0255
2017,Carlos Robinson II,South Alabama,RB,0.0375,0.017,0.02,0.022,0.012,0.0255
2017,Janarvis Pough,Bowling Green,WR,0.0282,0.024,0.026,0.034,0.015,0.0254
2017,Lorenzo Joe,Texas,WR,0.0273,0.025,0.027,0.008,0.036,0.0254
2017,Camron Buckley,Texas A&M,WR,0.0286,0.017,0.026,0.018,0.026,0.0254
2017,Koy Detmer Jr.,BYU,QB,0.0213,0.027,0.023,0.024,0.031,0.0253
2017,Trey Dye,BYU,RB,0.0213,0.031,0.023,0.024,0.031,0.0253
2017,Q' Drennan,New Mexico,WR,0.0276,0.018,0.029,0.006,0.038,0.0253
2017,Temi Alaka,South Florida,WR,0.0171,0.032,0.036,0.012,0.045,0.0253
2017,Derrick Willies,Texas Tech,WR,0.0254,0.026,0.027,0.017,0.031,0.0253
2017,Jacob Robertson Jr.,Tulane,WR,0.0274,0.031,0.015,0.025,0.022,0.0252
2017,Austin Ramesh,Wisconsin,RB,0.0147,0.026,0.051,0.063,0.004,0.0252
2017,Antonio Nunn,Buffalo,WR,0.0137,0.04,0.024,0.015,0.048,0.0252
2017,Dacoven Bailey,Rutgers,WR,0.0243,0.03,0.014,0.033,0.02,0.0252
2017,Nate Mullen,Charlotte,WR,0.0143,0.018,0.051,0.02,0.04,0.025
2017,Deltron Sands,Akron,RB,0.0242,0.036,0.012,0.04,0.017,0.0249
2017,Conner Cramer,New Mexico State,QB,0.0189,0.016,0.056,0.03,0.028,0.0248
2017,Dimetrios Mason,Missouri,WR,0.0308,0.016,0.029,0.011,0.026,0.0248
2017,Leonard Ross,Miami (OH),RB,0.028,0.019,0.031,0.035,0.016,0.0248
2017,Sam Noyer,Colorado,QB,0.0209,0.021,0.033,0.009,0.043,0.0248
2017,Aaron Mathews,Pittsburgh,WR,0.0151,0.024,0.039,0.039,0.025,0.0247
2017,Eno Benjamin,Arizona State,RB,0.022,0.038,0.015,0.022,0.03,0.0247
2017,Binjimen Victor,Ohio State,WR,0.0259,0.012,0.043,0.008,0.042,0.0246
2017,Chauncey Mason,Arkansas State,RB,0.022,0.02,0.037,0.035,0.019,0.0246
2017,CT Thomas,Boise State,WR,0.0096,0.042,0.033,0.026,0.043,0.0245
2017,Tra Barnett,Georgia State,RB,0.0208,0.028,0.029,0.037,0.019,0.0244
2017,C.J. Conrad,Kentucky,TE,0.026,0.036,0.006,0.024,0.021,0.0243
2017,Blake Bone,Kentucky,WR,0.0318,0.012,0.032,0.019,0.017,0.0243
2017,Travis Levy,Boston College,RB,0.0108,0.03,0.045,0.023,0.04,0.0243
2017,Charles Walker,Kentucky,WR,0.0173,0.024,0.032,0.038,0.021,0.0243
2017,Chris Elmore,Syracuse,FB,0.0208,0.02,0.029,0.05,0.01,0.0243
2017,Kris White,Kent State,WR,0.0183,0.019,0.033,0.027,0.029,0.0241
2017,Matthew Wilcox Jr.,Bowling Green,WR,0.0125,0.02,0.053,0.034,0.03,0.024
2017,Quinton Maxwell,Ohio,QB,0.0311,0.013,0.03,0.005,0.028,0.024
2017,Miles Sanders,Penn State,RB,0.0358,0.023,0,0.031,0.004,0.0238
2017,Delane Hart-Johnson,New Mexico,WR,0.031,0.028,0.007,0.017,0.019,0.0238
2017,Cortez Lewis,Wake Forest,WR,0.0201,0.029,0.028,0.018,0.032,0.0237
2017,Dre Massey,Florida,WR,0.0143,0.047,0.014,0.026,0.033,0.0237
2017,DeAndre Goolsby,Florida,TE,0.0321,0.005,0.034,0.019,0.016,0.0237
2017,Jarrett Burgess,Purdue,WR,0.0299,0.011,0.036,0.02,0.018,0.0236
2017,Kylen Towner,Western Kentucky,WR,0.0245,0.032,0.011,0.024,0.021,0.0235
2017,Chris Montgomery,Charlotte,WR,0.0214,0.036,0.013,0.04,0.016,0.0235
2017,Marlon Williams,UCF,WR,0.0286,0.019,0.021,0.005,0.031,0.0234
2017,Henri Murphy,Virginia Tech,WR,0.0208,0.024,0.027,0.009,0.038,0.0233
2017,Reginald Todd,Mississippi State,WR,0.0214,0.021,0.036,0.02,0.029,0.0233
2017,Mason Hays,Texas State,WR,0.0163,0.035,0.021,0.013,0.037,0.0232
2017,Tyler Carmona,Navy,WR,0.0205,0.007,0.049,0.011,0.041,0.0232
2017,Kaleb Barker,Troy,QB,0.0259,0.028,0.013,0.021,0.02,0.0232
2017,Dion Ray,Louisiana,WR,0.0194,0.027,0.022,0.048,0.018,0.023
2017,Demetrius Douglas,Minnesota,WR,0.0238,0.026,0.021,0.016,0.027,0.023
2017,Jordan Wright,Louisiana,RB,0.0194,0.027,0.022,0.048,0.013,0.023
2017,Jamarl Eiland,Buffalo,WR,0.0192,0.022,0.036,0.02,0.03,0.0228
2017,Aaron Winchester,Georgia State,QB,0.0208,0.028,0.014,0.024,0.024,0.0228
2017,John Franklin III,Florida Atlantic,WR,0.0333,0.013,0.019,0.012,0.015,0.0227
2017,Grant Loy,Bowling Green,QB,0.0157,0.04,0.013,0.04,0.023,0.0227
2017,Obe Fortune,Georgia Southern,WR,0.0101,0.008,0.071,0.01,0.048,0.0227
2017,Raekwon James,Kent State,RB,0.011,0.033,0.033,0.02,0.037,0.0226
2017,Cam Sims,Alabama,WR,0.0273,0.027,0.007,0.022,0.014,0.0226
2017,Jahrvis Davenport,Maryland,WR,0.0246,0.023,0.014,0.007,0.029,0.0226
2017,Xavier Ubosi,UAB,WR,0.0259,0.023,0.018,0.019,0.02,0.0226
2017,Marcelias Sutton,Oklahoma,RB,0.0329,0.018,0.007,0.017,0.009,0.0225
2017,Jaelan Austin,TCU,WR,0.0226,0.021,0.028,0.008,0.034,0.0225
2017,Alec Dhaenens,Boise State,TE,0.0168,0.016,0.033,0.034,0.02,0.0224
2017,Trevion Armstrong,Nevada,WR,0.013,0.017,0.049,0.036,0.027,0.0224
2017,Dorian Leonard,Texas,WR,0.0199,0.038,0.009,0.015,0.03,0.0224
2017,Hasise Dubois,Virginia,WR,0.0259,0.011,0.031,0.009,0.029,0.0224
2017,Tyree Mayfield,Wyoming,TE,0.0133,0.026,0.038,0.018,0.035,0.0224
2017,Taylor Alie,Oregon,QB,0.0137,0.026,0.04,0.022,0.035,0.0223
2017,Darrian Felix,Oregon,RB,0.0247,0.019,0.026,0.018,0.022,0.0223
2017,Charles Jones II,Tulane,TE,0.024,0.027,0.008,0.018,0.022,0.0223
2017,Nick Sharga,Temple,FB,0.0275,0.018,0.022,0.037,0.011,0.0223
2017,Matt Alviti,Northwestern,QB,0.0235,0.01,0.029,0.031,0.016,0.0222
2017,Kareem Walker,Michigan,RB,0.0358,0.018,0.006,0.005,0.017,0.0222
2017,Amari Rodgers,Clemson,WR,0.0198,0.031,0.015,0.03,0.016,0.0222
2017,Freddie Swain,Florida,WR,0.025,0.019,0.027,0.032,0.012,0.0222
2017,Mitchell Wilcox,South Florida,TE,0.0147,0.026,0.036,0.02,0.032,0.0221
2017,Dominic Thieman,Illinois,WR,0.0214,0.027,0.019,0.012,0.028,0.022
2017,Sam Dobbs,Vanderbilt,TE,0.0283,0.02,0.014,0.006,0.026,0.0219
2017,Josh Cabrera,North Carolina,WR,0.0123,0.021,0.05,0.017,0.037,0.0219
2017,Fred Trevillion,San Diego State,WR,0.02,0.024,0.026,0.011,0.03,0.0219
2017,Eddie Sinegal,UTEP,WR,0.0282,0.027,0.007,0.021,0.014,0.0218
2017,Rowdy Simon,Tulsa,RB,0.0202,0.026,0.011,0.045,0.004,0.0218
2017,Robby Wells III,Rice,TE,0.0154,0.02,0.042,0.031,0.024,0.0218
2017,Tahj Deans,East Carolina,WR,0.0253,0.009,0.032,0.023,0.016,0.0218
2017,Stephen Baggett,East Carolina,TE,0.0158,0.03,0.026,0.012,0.036,0.0218
2017,Brandon Monroe,San José State,RB,0.0262,0.025,0,0.018,0.019,0.0217
2017,Jeremiah Haydel,Texas State,WR,0.0229,0.026,0.014,0.027,0.017,0.0217
2017,Ivory Kelly-Martin,Iowa,RB,0.0118,0.011,0.057,0.02,0.035,0.0216
2017,Mason Donaldson,Connecticut,WR,0.009,0.039,0.012,0.015,0.042,0.0215
2017,Corey Lacanaria,Ball State,WR,0.0098,0.008,0.055,0.021,0.035,0.0215
2017,Miles Boykin,Notre Dame,WR,0.0246,0.026,0.011,0.02,0.018,0.0215
2017,Hunter Rison,Michigan State,WR,0.0079,0.035,0.027,0.02,0.041,0.0215
2017,Juwann Winfree,Colorado,WR,0.0105,0.042,0.011,0.022,0.036,0.0214
2017,Savon Scarver,Utah State,WR,0.028,0.025,0,0.017,0.016,0.0214
2017,Kenedy Snell,TCU,WR,0.0176,0.028,0.017,0.038,0.011,0.0214
